6Y3SYthTovSPoPixBoCr0Q,Primary Care - Boston University Charles River,,930 Commonwealth Ave,Boston,,02215,42.3509,-71.1178,2.0,14,1
6yaiHs0_BVJbVtzhuHX52g,Tony C's Sports Bar & Grill,,1265 Boylston St,Boston,,02215,42.3453,-71.0964,3.0,110,0
6yFFnr4QVIKwvXkS9ZKJPA,Craft Table & Bar,,107 Porter St,Boston,,02128,42.373,-71.0361,4.0,97,0
6yoQgsej_dLGT_03PJfycw,South Boston Independent Taxi Cab,,147 W 4th St,Boston,,02127,42.3404,-71.0559,1.5,18,1
6YTR6EjinD0jNx029kds2Q,Soul Cake,,,Boston,,02472,42.3654,-71.1844,4.5,10,1
6znMPYnRRJMNH1hjHgM4bA,VERTS Mediterranean Grill,,95 Summer St,Boston,,02110,42.3538,-71.0584,4.0,113,0
7_6-0zmvcJydp1ZFwHJSpg,Antojitos  Panaderia Chapinas,,299 Hancock St,Boston,,02124,42.3087,-71.0589,3.5,16,0
7_GG1BHaVobqRcbJOTMClA,Dates & Olives,,160 Chestnut Hill Ave,Boston,,02135,42.3415,-71.1542,4.0,182,0
7_q1IsPoR25clSoigtGmeg,Pomodoro,,351 Hanover St,Boston,,02113,42.3645,-71.0534,4.5,532,1
7_yPim5xSF1fKqIPgkOQbA,Noon Mediterranean,,545 Boylston St,Boston,,02116,42.3507,-71.0758,3.5,24,0
70sjmuBO6DE3iBNjuZGDWA,Sur La Table,,100 Huntington Ave,Boston,,02116,42.3468,-71.0773,3.0,28,0
71-qOpdKPd7FcE4hA5b5Kg,BeautyLynk,,,Boston,,02122,42.2967,-71.0527,4.5,10,1
718TWpNxgBJmWN18qfsy9Q,Morrissey Nail and Spa,,960 Morrissey Blvd,Boston,,02122,42.2917,-71.0468,3.5,152,1
71QXMSNcJ763hbZjm9V_ZA,Drybar Downtown Crossing,,8 Kingston St.,Boston,,02110,42.3538,-71.0586,2.5,105,1
72PQGMhrEcIuWH-S44TprA,Myers & Chang,,1145 Washington St,Boston,,02118,42.3438,-71.0663,4.0,1681,1
72XHsRWcSWEXiYmdEDE1Kw,Dudley Dough,,2302 Washington St,Boston,,02119,42.3302,-71.084,4.0,25,0
73Oou4T_uWkiobFqBudVKA,Chequers,,72 E Concord St,Boston,,02118,42.3364,-71.0724,3.0,7,1
74fd9F4l9Gdia-5wAxCCnw,Ann Taylor,,800 Boylston St,Boston,,02199,42.3471,-71.0818,3.5,15,1
75cFJZqT0WpOszL_wkd2bA,Boston Phone Guys,,,Boston,,02128,42.3695,-71.0201,5.0,35,1
75dw98iRtH0h5lm4dxj23A,City Paws Cat Sitting,,,Boston,,02215,42.3476,-71.1003,5.0,11,1
77ExWqnopj4LvtAEza_FkQ,Maureen Fiorelli Realty Associates,,154 Salem St,Boston,,02113,42.3658,-71.0553,4.0,41,1
77s1uNGz6zDyuyKBFZP-Aw,Ligne Roset,,200 Boylston St,Boston,,02116,42.352,-71.0678,3.5,6,1
78UYw58-uBFBIducRm7uDA,Inbound Real Estate,,896 Beacon St,Boston,,02215,42.347,-71.1054,2.5,39,1
7960R7BsspApxq-kO-EKsQ,Sarni Dry Cleaners,,380 Commercial St,Boston,,02109,42.3664,-71.0518,2.0,14,0
79nmo9AiknPisyyhSUBVEw,Akelius Real Estate Management,,3 Post Office Square,Boston,,02196,42.3567,-71.0565,2.5,8,1
7b4xvcvfxb399T9W9m6vtA,Niche,,619 Tremont St,Boston,,02118,42.3428,-71.0744,4.0,31,1
7B9dJn1uWTv9QPnFcDwaXw,Sweet Cheeks Q,,1381 Boylston St,Boston,,02215,42.3439,-71.1011,3.5,1543,1
7be4ftkZW_2cwNOihjrBSw,YogaWorks - Back Bay,,364 Boylston St,Boston,,02116,42.3514,-71.0715,4.0,238,0
7bq2nCYCPuvI5o2GCFRAeg,Bukowski Tavern,,50 Dalton St,Boston,,02115,42.3473,-71.0854,3.5,695,1
7brTtxtIEMB4_coxFAVf1w,The Shawmut Inn,,280 Friend St,Boston,,02114,42.3648,-71.0616,3.0,6,0
7bVfxYI9cNESFyuIxc6XeQ,CorpHouses,,257 Northampton St,Boston,,02118,42.3396,-71.0816,3.0,47,1
7C4FgLW2tZ50zGLkD89xIQ,Cafe Le Anna,,745 Atlantic Ave,Boston,,02111,42.3504,-71.0568,4.5,23,0
7CfzGXV3CaoDqJGn8l1rkA,Vivian's Cafe,,50 Terminal St,Boston,,02129,42.3828,-71.0602,5.0,6,0
7covQBIWwGgTIa22tOGKYg,Big Night Live,,110 Causeway St,Boston,,02114,42.3657,-71.0617,3.0,41,1
7cqVYIiE3nR2onKtk3VMFg,Saint Laurent,,100 Huntington Ave,Boston,,02116,42.3473,-71.0789,3.5,8,1
7D19KbwAhEpyoZEVwHLaqg,Citizens Bank,,315 Hanover St,Boston,,02113,42.364,-71.054,2.5,7,1
7d4k9XlJwT-jJAAXl2IIRQ,Anchor Church,,351 Boylston St,Boston,,02116,42.352,-71.0712,5.0,7,1
7dzyLlNQXwuPsmvquuaVIA,Mumbai Spice,,251 Massachusetts Ave,Boston,,02115,42.3438,-71.0862,3.0,185,1
7eE3m8edU0vm6jhqqvA4zg,Cityview Trolley Tours,,296 State St,Boston,,02109,42.3602,-71.0509,3.5,54,1
7EiXYvylWMSOEr2Eg_-Ouw,Everything Is Real Hair Care Center,,182 Dudley St,Boston,,02119,42.3286,-71.0821,4.0,7,1
7EmNI_7NpBKkTRrkTLclGg,Lan's Laundry,,256 North St,Boston,,02113,42.3637,-71.0524,4.0,13,1
7FDonrEfnS0MJToxfrf0OQ,Alpha Realty Group,,115 St Stephen St,Boston,,02115,42.3413,-71.0892,1.5,6,1
7fKwoD_GWLh1p39VzW-UIw,ArtsEmerson,,559 Washington St,Boston,,02111,42.3498,-71.1643,3.0,10,1
7FoCtqPAklYUYOF5wPDcYA,DoubleTree Suites by Hilton Hotel Boston - Cambridge,,400 Soldiers Field Rd,Boston,,02134,42.3603,-71.1181,3.5,146,1
7gIovm9npPWXvLMhAzCugw,North Bennet Street School,,150 North St,Boston,,02109,42.3629,-71.0546,3.5,11,1
7GuI717B8NCEiKB5VVpOZg,New Saigon,,985 Bennington St,Boston,,02128,42.3863,-71.0073,4.5,166,1
7GYtghyG8tWDmusmTObLtA,B.GOOD,,131 Dartmouth St,Boston,,02116,42.347,-71.0754,3.5,330,1
7hCKF4z0l6EC-dgit1CzMw,Extra Space Storage,,3175 Washington St,Boston,,02130,42.3133,-71.1012,2.5,19,1
7HTBRJmFI_5JPdhv0pmoxg,CITIDental High Street,,10 High St,Boston,,02110,42.3538,-71.0564,4.0,13,1
7ILIkAsNQ693qmBhrxGoOg,Vision North,,77 N Washington St,Boston,,02114,42.365,-71.0581,4.5,57,1
7ILwO3iLctDHcuesJlPUwA,My Brothers Place,,27 Buswell St,Boston,,02215,42.3474,-71.1059,3.0,14,0
7jaqLhmjPY8uRXtAFpgYDw,Boston Hysterical Society,,31 Milk St,Boston,,02109,42.3565,-71.058,5.0,7,1
7jJZ91A-tkOghVOrj3aE6A,Salty’s,,George's Island,Boston,,02101,42.32,-70.9287,2.5,6,1
7kCMcEEKXqItFv5m0-Yj4g,Rabia's,,73 Salem St,Boston,,02113,42.3634,-71.0558,3.5,641,1
7KeOH7RorE4fLSDDOO5PDg,Harvard Vanguard Medical Associates Optical Shop,,147 Milk St,Boston,,02110,42.3576,-71.0544,3.0,8,1
7KLtCdLpHGXQAWEjS7ej6w,A F Ventolieri Plumbing & Heating,,,Boston,,02120,42.3319,-71.0988,4.5,42,1
7kXnluCrdqrjF2kWR2PCwg,Galleria Cleaners,,15 Revere St,Boston,,02114,42.3597,-71.0667,2.0,7,1
7L01cUul3TsLtYNJ1340hg,QDOBA Mexican Eats,,101 Causeway St,Boston,,02114,42.3649,-71.0618,3.0,40,1
7ldhMPx4MBqQu_1Yj61T-w,Cafe Gigu,,102 Meridian St,Boston,,02128,42.3728,-71.0393,4.5,36,1
7LFSgs2v3Kzjqd8SaRrB5A,Banh Mi House,,48 Winter St,Boston,,02108,42.3561,-71.0619,4.0,114,0
7li1JnbB_WKidEzJoIKX6Q,Barracuda Tavern,,15 Bosworth St,Boston,,02108,42.3571,-71.0607,3.5,289,1
7LYzR3mMr0GLEItUxyWY7Q,Fox And The Knife,,28 W Broadway,Boston,,02127,42.3427,-71.0565,4.0,185,1
7M6x9uKOpU8REqwagr-LiA,Yanet Restaurant,,734 Dudley St,Boston,,02125,42.3179,-71.0671,4.0,5,0
7M8GvBJ__D3Vua1AiwHXnQ,Boston Firm Mattress,,100 Beach St,Boston,,02111,42.351,-71.0582,1.0,7,1
7NbakqqaO7yBcHNcweZ8kw,Steve's Greek Restaurant,,316 Newbury St,Boston,,02115,42.3485,-71.0854,3.0,206,0
7NI-VH2ZmSeA-acvWDPBcQ,Air France Lounge,,300 Terminal Dr,Boston,,02128,42.3699,-71.0184,3.0,31,1
7NnkmhDUY79SdkwdYEwKJg,Inner Harbor Ferry,,Charlestown Navy Yard,Boston,,02228,42.3727,-71.0531,4.5,14,1
7nOzO1xieyaY6Rrlp4ClPg,Ben Sherman,,154 Newbury St,Boston,,02116,42.3506,-71.0781,4.0,15,0
7oD2oyEtAbKwYpzPrx2fZg,Zyp Home Cleaning,,,Boston,,02117,42.3483,-71.0734,3.0,10,1
7OeeR33JLLrHEj9qD97f8g,Scopa,,319 Hanover St,Boston,,02113,42.364,-71.0541,4.5,250,1
7oHLA4AMcQvDM4gkuUlyrA,Liberty Mutual Insurance Companies,,165 Dartmouth St,Boston,,02116,42.3474,-71.0756,1.5,65,1
7omGoSds2oUGTaxWhRvsmw,Rebecca's Cafe,,28 State St,Boston,,02109,42.3594,-71.0574,4.0,9,0
7OoqUJZU2bQvQN_IzXUVww,Anthony's Appliance Installs,,,Boston,,02132,42.2798,-71.1627,4.5,6,1
7Ou2B8nfGxoI6dm-nREktg,Whiskey Priest,,150 Northern Ave,Boston,,02210,42.3508,-71.0428,2.5,434,0
7P9PN7bJnVhdvRKhWUUxHg,Fenway Bark,,370 W First St,Boston,,02127,42.3384,-71.0443,4.0,58,0
7PQupFuVXlwNkyd0jzzh8g,Madina Market,,72 Brighton Ave,Boston,,02134,42.3525,-71.1288,3.5,29,0
7pV_lZa8FZz2_54BvwFywQ,Beijing Cafe,,728 Commonwealth Ave,Boston,,02215,42.3498,-71.1065,3.0,188,1
7QAJWpcE2y4gjdN4u0F4Lg,Handy Cafe & Catering,,554 Columbia Rd,Boston,,02125,42.3163,-71.0663,3.0,35,1
7qBi3FMT2Oz4Jj1hCWwawA,Bea's Nail Salon,,75 Blossom Ct,Boston,,02114,42.3649,-71.0668,3.0,23,1
7qEwmzw4ZN3Ja4Lu458_dA,Raising Cane's Chicken Fingers,,949 Commonwealth Ave,Boston,,02215,42.3517,-71.1188,4.0,300,1
7qG3HLTs8XEh-pyluVDFTg,Fung Wah Bus,,700 Atlantic Ave,Boston,,02111,42.3515,-71.0602,3.5,173,0
7qoXx--RRQnY06U-8LzKPw,Dog Breath Photography,,,Boston,,02108,42.3575,-71.0691,5.0,7,1
7QXDPhVbWYRiVO30LpbiZQ,Ball and Buck,,3 Lewis St,Boston,,02109,42.3633,-71.0518,4.5,8,0
7R10nH9Wi3O4S5XT37T4Wg,St Patrick Day Parade,,774 E 4th St,Boston,,02127,42.335,-71.0325,2.5,6,1
7R68Kg6adnzicSp5m5CjSw,Toasted Flats,,53 Chelsea St,Boston,,02128,42.3712,-71.0372,4.5,74,1
7R6MJALUagO2pX1sceR6yQ,Ivy Wine Bistro,,49 Temple Pl,Boston,,02111,42.3549,-71.0618,3.5,231,0
7rBRlkSPwOsVFxA73K9EOg,City Trees,,,Boston,,02116,42.3531,-71.0765,5.0,5,0
7RO7xuE6FguVbkDK8v0mnw,Souper Salad,,209 Berkeley St,Boston,,02116,42.3508,-71.0722,3.0,49,0
7s0jo1MPTW6dPxYNmnAk-g,Boston Body Works,,839 Albany St,Boston,,02119,42.3321,-71.076,4.0,30,1
7s5LoZe7ahFmeDdW5HJ7og,YAVA - Young Alumni Volunteer Association,,,Boston,,02228,42.3583,-71.0603,4.5,6,0
7Sh3oQIw3gXy8bs6tlbucw,McDonald's,,146 Tremont St,Boston,,02111,42.3552,-71.063,2.0,55,1
7ShwSS6NhqKg6QelWm7erg,CBD American Shaman,,227 Newbury St,Boston,,02116,42.35,-71.0817,4.5,14,1
7Sz9M3ufxKIY7_mKIbV5Gw,Families First Daycare Center,,465 Columbus Ave,Boston,,02118,42.3436,-71.0784,2.0,5,0
7T5dtNO8z8nfHJ0Ak4dvfg,Pok? Station and Kitchen,,313 Huntington Ave,Boston,,02115,42.3411,-71.0877,3.5,30,1
7TjJ70Yt62sgHSteIdESZw,August Bros Oil,,2 Shawsheen Rd,Boston,,02128,42.3845,-71.001,1.5,7,1
7ublUxUS36roD09fVtBm4g,MBTA - State Street Station,,200 Washington St,Boston,,02109,42.3588,-71.0574,2.5,11,1
7uiRFMg1LX7bXdYa5eT3ZA,Bostone Pizza,,225 Newbury St,Boston,,02116,42.35,-71.0816,4.0,152,0
7uVG6zP4VRccbPXG0WmiEg,Limoncello 2,,76 Salem St,Boston,,02113,42.3636,-71.056,4.0,12,0
7uVu1Eq_YAcm4E-GiH1uIg,J Hung,,1250 Washington St,Boston,,02118,42.3424,-71.0674,3.5,6,1
7uWIBEisXtqoFMhwNZsgyA,Kung Fu Tea,,66 Kneeland St,Boston,,02111,42.3505,-71.0607,3.5,175,1
7UXsha6WnrMVw9Xi7dlUUQ,The Grand Canal,,57 Canal St,Boston,,02114,42.3639,-71.0591,2.5,140,0
7V-5BOJcQri-8CyBHtmDww,Costello's Package Store,,1084 Boylston St,Boston,,02215,42.3469,-71.0882,4.0,6,0
7v7RXxijMm4KdTXgL5neGA,The Corner Mall,,417 Washington St,Boston,,02108,42.3559,-71.0605,2.0,44,1
7VC-r2s8pdV9w4PvzcXmcA,Leo's Bakery,,60 Old Colony Ave,Boston,,02127,42.3362,-71.0558,4.0,5,0
7vF6FZpKgrCELrHrLWZq1A,Red Barn Coffee Roasters,,350 Longwood Ave,Boston,,02228,42.338,-71.1057,3.5,23,1
7VN0vBzf-s55d5SLLqiCOg,Boston Rocks,,245 Quincy Market Pl,Boston,,02109,42.3601,-71.055,2.5,9,1
7vo-3csvzYvlqJxc6cMT4w,Arc'teryx,,352 Newbury St,Boston,,02115,42.3481,-71.0873,4.5,7,1
7Vppfv81JEWIiLl75v1_IA,The Christian Science Plaza,,210 Massachusetts Ave,Boston,,02115,42.3441,-71.0845,4.5,79,1
7vVIAyXooAQmNvQ1SHs4Mw,North Station Liquors,,103 Causeway St,Boston,,02114,42.3649,-71.0618,3.0,13,1
7w2RAZSpNi86tctvsFu_eQ,Mang?,,264 Hyde Park Ave,Boston,,02130,42.2925,-71.1175,5.0,10,1
7WA4dyhkjJSb8HV8X_0H_w,Starbucks,,2-4 Faneuil Hall Market Pl,Boston,,02228,42.3602,-71.0557,3.0,10,0
7y137ZlPjmNBcdVT2cr16w,Massachusetts Eye and Ear,,243 Charles St,Boston,,02114,42.3627,-71.0702,3.0,74,1
7ysLZWWRw4swz6x9d6KXwg,Ernesto's,,69 Salem St,Boston,,02113,42.3634,-71.0558,4.0,762,1
7z-65RX_iu6Blu4-oVFUHw,660 Washington Apartments,,660 Washington St,Boston,,02111,42.3518,-71.0624,2.0,23,1
7z5soAohVK0R8Sjlp5-JsQ,Twentieth Century Ltd,,73 Charles St,Boston,,02108,42.3582,-71.0704,3.5,22,1
7Z8D_pGD9tkpgro6IxNnNQ,Alton Lane,,91 Newbury St,Boston,,02116,42.3519,-71.075,4.0,38,1
7ZnOxNlzslLdq29iNh-IAw,Avenir Apartments,,101 Canal St,Boston,,02114,42.365,-71.0603,3.5,42,1
7ZSVn4GKOhQGtm7gRKMtjw,The Prime Shoppe,,104 Faneuil Hall Market Pl,Boston,,02109,42.3603,-71.0541,2.0,42,1
7ZuE9LturGs9JAJarZArjA,Bobson Realty Trust,,100 Huntington Ave,Boston,,02116,42.3472,-71.0774,1.5,14,1
8_n1Cb1134xVJeqSQ1NGcA,On the Move Moving Company,,360 Huntington Ave,Boston,,02115,42.3395,-71.0885,2.0,12,1
8--tWZ3ovFCwT9Fs5Mjvbw,Cafe 26,,26 Temple Pl,Boston,,02111,42.3554,-71.0621,4.0,248,1
8-2kX5Xl3zgfW-tb8eWzhQ,Trident Booksellers & Caf?,,338 Newbury St,Boston,,02115,42.3483,-71.0866,3.5,1838,1
8-dCsa-r86BORRb_hPNzvA,Panda Express,,800 Boylston St,Boston,,02199,42.3485,-71.0825,3.0,36,0
8-FoPVDnQAc0IBIzU32FyQ,Classique Hair Salon,,Logan International Airport,Boston,,02228,42.367,-71.0168,3.5,17,1
8-kY5VDKQ41ejoMo4CUMFQ,Boston Yoga Union,,1112 Boylston St,Boston,,02215,42.3469,-71.0887,5.0,6,1
801Vp0VcFsno9k3UadsgrQ,Petit Bateau,,171 Newbury St,Boston,,02228,42.3508,-71.0792,2.5,6,0
80iE10PKKa8zqeBxAwppSQ,Bulfinch Boston Realty,,255 Newbury St,Boston,,02116,42.3497,-71.083,4.5,35,1
82MH6VjO-ME6k0PnB6qz6w,Mike's Cafe,,190 High St,Boston,,02110,42.3567,-71.0523,4.0,39,0
84zJt4ZT3bE4aFIqRNqehw,Columbia Dental & Orthodontics,,653 Columbia Rd,Boston,,02125,42.3186,-71.0631,1.5,6,1
86fgULJwia8nlUplepxzyQ,Sargents Wharf Parking,,260 Commercial St,Boston,,02109,42.3642,-71.0511,2.0,6,1
87f7kR7nTz8WHnmtLM_S6w,O Ya,,9 East St Pl,Boston,,02111,42.3514,-71.0569,4.5,737,1
88sJo7s3LCpWbAoGbOk6wQ,Trico Long Distance Movers,,,Boston,,02215,42.3476,-71.1003,4.5,24,1
88TlAPCLtzA5oHFVVGSfHg,Happy Feet Spa,,150 Lincoln St,Boston,,02111,42.3511,-71.0582,4.0,99,1
89tBBT7GGmVFmhwUCN2rEQ,Bravo,,465 Huntington Ave,Boston,,02116,42.3393,-71.095,3.0,73,0
89WIDMz-hOjglnZfn93C5g,US Post Office,,7 Avenue De Lafayette,Boston,,02111,42.3533,-71.0612,2.5,14,1
89ypdwPCrP_AmwXE1FAquQ,Ajeen,,1219 Commonwealth Ave,Boston,,02134,42.3508,-71.1308,5.0,36,1
8a_P_6kYaIM2HdOEd0xzmg,Committee,,50 Northern Ave,Boston,,02210,42.3534,-71.0464,4.0,590,1
8A6U9PYdC9kmbIVhvZM7uw,Shanghai Restaurant & Bar,,232 Tremont St,Boston,,02116,42.3512,-71.0647,3.0,34,0
8AJ2qqTRc44H3ibBKDA_qw,Charles St Animal Clinic,,158 Charles St,Boston,,02114,42.3603,-71.0711,4.5,27,1
8BJLAhaaWcA8Q2SjV8f1eg,Cucchiello Bakery,,356 Bennington St,Boston,,02128,42.3797,-71.0267,4.5,11,0
8bmfU8a0NdaVjvxhS1JmMw,Daddy's Fried Dough,,Park Street T Station Boston Common,Boston,,02108,42.3566,-71.0624,4.5,30,1
8bwcYEdN5P2oQj_HGMMaDQ,Appleton Street Laundromat,,9 Appleton St,Boston,,02116,42.3465,-71.0703,4.5,29,0
8bZV2Q_zdehEn1bC9rIJHw,Avalon At Prudential Center,,780 Boylston St,Boston,,02199,42.3483,-71.0805,2.5,25,1
8cZbeE3GrSqTcIcbkj0Ejw,Sunny Florists,,9 W Broadway R123,Boston,,02127,42.3427,-71.0575,4.5,27,1
8DEg5Y9zEMpk6tuWgczinQ,Pan Asia Restaurant,,414 W Broadway,Boston,,02127,42.3368,-71.0478,2.5,81,0
8dkFRq2lfCX5xyn4USTiKQ,Rudi's Resto Caf? & Bar,,811 Massachusetts Ave,Boston,,02118,42.3328,-71.0725,3.0,21,0
8DMJ74QTxlpqy56zZ_3Vbw,Haymarket International Food Co,,88 Blackstone St,Boston,,02109,42.3614,-71.0562,4.0,15,1
8E5LXXnerIdrFFX5rVqPcQ,Tremont-On-the-Common,,151 Tremont St,Boston,,02111,42.3545,-71.0634,4.5,7,1
8EdGZMP3iRLkCjD4VG0evA,Align Dental,,31 Saint James Ave,Boston,,02116,42.3534,-71.0743,4.5,14,1
8EZ1G3_p5QMiqpvM6lqVlA,Benetton,,140 Newbury St,Boston,,02116,42.3508,-71.077,4.0,14,0
8fBZ-UUcmGWUgWaOXuLVJA,Sky Nail & Spa,,447 W Broadway,Boston,,02127,42.336,-71.0468,4.0,92,1
8GdieFTsjpQ5vo-fLzkT8A,Boston Bottle,,372 Commercial St,Boston,,02109,42.3661,-71.0515,4.5,14,1
8gw0OFCpj8VzGEJj-kbQCQ,Sweetwater Tavern,,3 Boylston P,Boston,,02116,42.3518,-71.0659,3.5,169,0
8gW1AUGU7u-xK8FxuDPt-A,Restaurant L,,234 Berkley Street,Boston,,02228,42.3433,-71.0636,3.5,7,0
8H3nPJsXnFg31K2L071w1A,Cocoanuts Boston,,28 Parmenter St,Boston,,02113,42.3639,-71.0553,4.5,19,0
8H4P9_mjJ410Q6_N8QghLQ,Vinalia,,34 Summer St,Boston,,02110,42.3548,-71.0595,2.5,56,0
8H4sOUe69eVkhtqgGRerxQ,Michael Labrecque Salon,,292 Newbury St,Boston,,02115,42.3489,-71.0847,4.5,41,0
8hfzAdcwLh5eFEYn-JB5hg,Madhouse Motors,,8 Rugg Rd,Boston,,02134,42.3548,-71.1357,5.0,24,1
8Hon6ey8TTIwKvqjwTrJCA,Louis Barry Florist,,Prudential Ctr,Boston,,02199,42.3482,-71.0808,3.5,15,0
8Hs6GKIaGoLLnY74leyNLQ,BBQ Chicken,,182 Harvard Ave,Boston,,02134,42.3511,-71.1312,3.5,235,1
8Hsfwy-58WEmp_RdlIQgWA,Liberty Bell Roast Beef,,170 W Broadway,Boston,,02127,42.3405,-71.0529,4.0,39,0
8I275yw-PcoFgiXROgdFMA,City Winery,,80 Beverly St,Boston,,02114,42.3645,-71.0589,3.0,303,1
8IIgIzb6CagBVyiwot-LdQ,Amici Italian Cuisine,,111 N Washington St,Boston,,02114,42.3656,-71.0581,3.0,46,0
8iJhLE0RW7gLcMIafEQ-8Q,Tactical-Moves,,90 Wareham St,Boston,,02118,42.3387,-71.0667,5.0,5,1
8j6EqEgy_SrOvmL-6gxuHw,Studio U,,1065 Commonwealth Ave,Boston,,02215,42.3529,-71.1235,4.5,57,0
8jEq6xx9xfQVUvnAtNXzOw,Alma Gaucha,,401 D St Boston,Boston,,02210,42.3436,-71.0446,4.5,36,1
8JWwx1Qo7DzbdKGps8l48w,Skin Rx Boston,,12 Ericsson St,Boston,,02122,42.2918,-71.0408,4.0,5,1
8jxuIcCA4muy2j83X-DnIA,Kaju Tofu House,,636 Beacon St,Boston,,02215,42.3496,-71.0953,4.0,135,1
8KmqrgF-vTNDepSUtQ_3mg,Cosi,,53 State St,Boston,,02109,42.3585,-71.0562,3.5,33,0
8KuXYt3eN1C5J9ozq2leDw,Bonney Brothers Cleaners,,12 Westland Ave,Boston,,02115,42.3432,-71.0867,2.5,5,1
8L-UyaVgiqJh2_EokKpz2Q,Skylight Jewelers,,44 School St,Boston,,02108,42.3577,-71.0597,5.0,18,1
8L6hUdwrGiF-RJDEtikzhQ,Devonshire Dental Associates,,,Boston,,02110,42.3613,-71.0483,3.0,13,0
8lmtnwrJpZOK28qMyGyITg,Pho Republique,,1415 Washington St,Boston,,02116,42.3412,-71.0706,3.5,163,0
8ly4-S_AgIJBBvZawC75-w,Vineyard Grille,,1 Harborside Dr,Boston,,02128,42.368,-71.0183,2.5,98,1
8M0tAAyPMfsvHNWWUQ237Q,JJ Foley's Bar & Grille,,21 Kingston St,Boston,,02111,42.3538,-71.0591,3.5,177,1
8MfhAUT_XIF9D1bIcpi7cQ,Stage To Sell,,78 N Beacon St,Boston,,02134,42.3542,-71.142,5.0,5,1
8mlbrG6stc1qYZH8jUfVSA,Our House East,,52 Gainsborough St,Boston,,02115,42.3418,-71.0873,2.5,82,0
8mP2CWt_Dx5QfFLQkjGa5w,Jarige Photography,,,Boston,,02128,42.3695,-71.0201,5.0,8,1
8mr1IVW7st5o3Ly_eF22bw,FedEx Office Print & Ship Center,,700 Albany St,Boston,,02118,42.3355,-71.0704,3.5,7,1
8nHAnmmh5mqp25T1v_ih8w,G & P Management Group,,163 Newbury St,Boston,,02116,42.3509,-71.0788,1.5,7,1
8nUuZj5DNa69iiyGbzEf_Q,Andy's Cleaners & Laundry,,1679 Washington St,Boston,,02118,42.3377,-71.0758,3.0,38,1
8OEhNrjjeAfpQ6coqRP0_A,Fitcorp,,77 Avenue Louis Pasteur,Boston,,02115,42.3384,-71.1033,4.0,15,0
8ofCsmE_YR-DLUoRhF7Tbw,Carmella's Market,,86 Cottage St,Boston,,02128,42.3679,-71.0353,4.5,35,1
8OlvNJkV6B4_h0GIijuuCw,Great Taste Bakery & Restaurant,,63 Beach St,Boston,,02111,42.3511,-71.0602,3.5,390,1
8pIlB0KHylC-Jga5wFD0kA,Wild Cherry,,15 Beach St,Boston,,02111,42.3513,-71.0623,2.5,25,0
8pTLIzJciZ9mg-veEPuyEg,Soft Surroundings,,100 Huntington Ave,Boston,,02116,42.3464,-71.079,3.0,5,0
8qF5_Wi2NaaOob1gwF_mOQ,Espana Painting Services,,41 Hano St,Boston,,02134,42.3558,-71.1374,5.0,26,1
8QGq6YchCeXcTgw3Qbk42w,Pat Corcoran's Mens Barber Shop,,200 Berkley St,Boston,,02116,42.3499,-71.0728,3.5,25,1
8qKsRvKOwqNMbMfdIQfueQ,Boathouse 400,,400 Soldiers Field Rd,Boston,,02134,42.3601,-71.1182,2.5,9,1
8qx1bWVkURVEGTSf2aDl6w,Utopia Cleaners,,99 Bedford St,Boston,,02111,42.3533,-71.0581,2.0,37,1
8r9U0UsxNezgmMfNMMFnFQ,Walgreens,,1065 Truman Hwy,Boston,,02136,42.2418,-71.1272,2.5,11,1
8RATRgstqOrMQ5s3LZXdog,Parlor,,1246-48 Washington St,Boston,,02118,42.3425,-71.0674,4.5,7,0
8rGM28jvWYYcfkgX_QcXsw,Abacus Builders & General Contractors,,190 Old Colony Ave,Boston,,02127,42.3335,-71.054,4.5,13,1
8RlpZ6QMUUytBVrlWxgw6g,Food For The Soul,,651 Warren St,Boston,,02121,42.3098,-71.0831,3.0,10,1
8RMMUl3Z6AZtyfh6exjCqQ,Royal Roast Beef & Seafood,,752 Bennington St,Boston,,02128,42.3856,-71.0108,4.0,116,0
8RUV3Lqi_sZ1ytK83HO5MA,Garbanzo Mediterranean Fresh,,134 Boylston St,Boston,,02116,42.3523,-71.0661,4.5,27,1
8s9_ehUEzDIb4Aa7BNazkQ,SKECHERS Retail,,417 Washington St,Boston,,02108,42.3559,-71.0605,2.5,11,1
8UgvbmJIEmiZfBtpyJK6pA,Le Patissier at Troquet,,140 Boylston St,Boston,,02116,42.3523,-71.0662,4.0,13,0
8UYhEzgkP_Tt49Vs5gqQOw,Tweed Barbers Of Boston,,1313 Washington St,Boston,,02118,42.342,-71.0684,4.0,243,1
8VHzD_vxEmeyZQZUIgpLCA,B.GOOD,,84 Summer St,Boston,,02110,42.3539,-71.058,3.0,144,1
8VsVz5-cgcdzUc30p_7lIw,DIRECTV,,,Boston,,02215,42.3476,-71.1003,1.0,68,1
8wbf9CsSptsd-xL8NudEmw,Jupiter Beauty Academy,,95 Freeport St,Boston,,02122,42.3052,-71.0576,5.0,5,1
8wD2-9HoBwprLV7U0uDFwg,Allen Edmonds,,25 State St,Boston,,02228,42.3586,-71.0571,4.5,13,1
8WoU7GmJmwU3vxjeieWWvA,The Wrap,,137 Massachusetts Ave,Boston,,02115,42.3469,-71.0879,3.0,9,0
